respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
9qjf10qsspsi8kzrrpgjedy1,1.087708,50-64,4-yr/post-graduate degree,Other,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,408,2025-06-27,2024-003,Tablet
lv9692uar708niysdi3ramk6,1.000057,30-49,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,400,2025-06-21,2024-003,Mobile
bgjj8mrreto1y0kj2sagucpz,1.094503,18-29,Some college/2-yr degree,White,Female,Independent,South,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,601,2025-07-16,2024-003,Tablet
f6o77ssa6crk842ya58nvjdk,1.517337,30-49,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,No,Very likely,It would become my preferred incentive offer,Yes,TRUE,FALSE,FALSE,352,2025-06-30,2024-003,Mobile
h4fuyqgik8zuso4n4mu22hki,0.937297,30-49,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,289,2025-07-13,2024-003,Mobile
44znv8bb8ty9sttqw5i09cla,0.95576,18-29,HS or less,Black,Female,Independent,South,Somewhat accurate,Not at all trustworthy,Extremely important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,553,2025-06-29,2024-003,Desktop
vgs6r5ky5oanxm39n4bonhxm,0.954351,50-64,Some college/2-yr degree,Black,Male,Independent,West,Somewhat accurate,Very trustworthy,Not very important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,442,2025-07-05,2024-003,Desktop
ocr2vmi4m05lrdq2cssy7n61,0.956113,18-29,4-yr/post-graduate degree,White,Female,Independent,South,Very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-06,2024-003,Tablet
qzx4vj85wy4m3xjjytkg0tkr,0.953005,18-29,HS or less,Hispanic,Male,Republican,South,Very accurate,Not very trustworthy,Not at all important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,102,2025-07-12,2024-003,Tablet
r47pabyp2u3t5inhop6m7cwe,0.844874,50-64,Some college/2-yr degree,White,Male,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,158,2025-07-02,2024-003,Tablet
2ghtr4wwj5q0hyaaddyvtekp,1.072202,50-64,HS or less,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,381,2025-07-11,2024-003,Mobile
cd0gxlhqwp6t0b4arv2dd0or,0.416433,30-49,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,391,2025-07-03,2024-003,Tablet
sez0tqk4z3q5sg52h334sj67,1.179426,30-49,4-yr/post-graduate degree,Hispanic,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,TRUE,FALSE,TRUE,282,2025-06-19,2024-003,Desktop
rxhhxzq7ltw2jusgl63p0j91,1.179978,50-64,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,253,2025-06-26,2024-003,Tablet
36ta9bewqrouvx9aalgm1eef,1.403308,18-29,4-yr/post-graduate degree,White,Male,Independent,South,Very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,335,2025-07-08,2024-003,Mobile
ds0k98lii44rxfsy717v9pkr,1.060151,65+,HS or less,Hispanic,Male,Democrat,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,322,2025-07-11,2024-003,Tablet
26fxf1vw6a5hhblm33fpf9pd,0.285717,18-29,4-yr/post-graduate degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,221,2025-06-28,2024-003,Tablet
jy7lo0jtxmazbbplupyjrsfh,1.131667,65+,HS or less,White,Male,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,TRUE,TRUE,FALSE,109,2025-06-22,2024-003,Tablet
s2hvtyvyk3b428vyq2lplpsf,0.748395,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,406,2025-07-01,2024-003,Desktop
