respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
8mwvjp5v82sz5m4asnccjmy7,0.354709,18-29,Some college/2-yr degree,White,Male,Democrat,Northeast,Not at all accurate,Not at all trustworthy,Very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,427,2025-06-30,2024-038,Desktop
5r089glh7x1y4ebls3tjqs11,1.333662,30-49,Some college/2-yr degree,White,Female,Independent,South,Somewhat accurate,Very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,353,2025-07-07,2024-038,Mobile
vwhawk1c9m9m614nsaz9xv53,0.609299,50-64,4-yr/post-graduate degree,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,Very likely,No,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,325,2025-07-14,2024-038,Tablet
euj0as2cib7m75mm1c26g7e3,1.049575,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,No,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,346,2025-07-05,2024-038,Mobile
y2jc865u7z9oy73xocx1az8c,0.627025,50-64,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,372,2025-06-27,2024-038,Tablet
3ebl5qd738vfpcebde6o1oel,0.889735,65+,Some college/2-yr degree,Other,Female,Other or none,Midwest,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,343,2025-06-21,2024-038,Desktop
hkj4d7k425j347j877l08skx,1.239927,50-64,HS or less,White,Female,Other or none,South,Not very accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,311,2025-07-14,2024-038,Desktop
985pedoxzxgkfqh5ow8sthq0,1.153957,50-64,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,428,2025-07-05,2024-038,Desktop
g9d0x667p411us5jnsjsgo0z,0.887033,18-29,Some college/2-yr degree,Hispanic,Male,Republican,South,Very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,TRUE,FALSE,129,2025-07-16,2024-038,Tablet
8uwc7je6srlfp06v3epzymax,1.122824,30-49,Some college/2-yr degree,Other,Male,Republican,West,Very accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,497,2025-07-17,2024-038,Desktop
s8jfnm5xviaiwjnetihkbqbn,1.007059,30-49,Some college/2-yr degree,Hispanic,Female,Republican,South,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,400,2025-07-12,2024-038,Mobile
a4fcwdjrrwkod2de16jqhak9,0.987167,30-49,HS or less,White,Female,Independent,Northeast,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Maybe,Likely,It would become my preferred incentive offer,No,TRUE,TRUE,FALSE,136,2025-06-19,2024-038,Desktop
bjkstl70ana6zvkug7ff4raf,1.058611,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Not at all important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-06-21,2024-038,Mobile
afok2h0rzsdfp530p2kn2q30,0.896821,65+,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,289,2025-07-12,2024-038,Tablet
sjejtc8vbo4rc9g9j28s0uhk,1.05047,30-49,HS or less,White,Male,Democrat,West,Not very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,465,2025-07-10,2024-038,Mobile
fegojzpr7lfi91wbaie4zwzk,0.878574,30-49,HS or less,White,Female,Republican,South,Not very accurate,Very trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,525,2025-06-24,2024-038,Mobile
c66l681prt55oe8mzpdtjoih,1.143213,30-49,HS or less,White,Female,Republican,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,404,2025-07-08,2024-038,Tablet
gqtzx2sx2b7b8adukxp5r96m,0.860351,30-49,HS or less,Hispanic,Male,Democrat,South,Very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,440,2025-07-07,2024-038,Mobile
2u6351c7n6xf2y3w8tuatmgh,0.915364,30-49,4-yr/post-graduate degree,White,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,357,2025-06-22,2024-038,Mobile
p2p6kvqr5takebqwap1yxx9i,1.247749,18-29,4-yr/post-graduate degree,White,Male,Democrat,West,Somewhat accurate,Not at all trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,365,2025-07-13,2024-038,Mobile
oxc5tf0691n48j3am4azjzco,0.873608,65+,HS or less,White,Female,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,TRUE,384,2025-07-05,2024-038,Desktop
5c9xi4vlpmw8mlmlz919op0f,0.544483,50-64,Some college/2-yr degree,Hispanic,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,264,2025-07-12,2024-038,Mobile
3a6a8qakb4ils5m9saig19jj,1.175626,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,290,2025-06-22,2024-038,Tablet
o1f90led4ebiozavnjzu4q3n,0.746142,18-29,Some college/2-yr degree,White,Male,Democrat,South,Very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,363,2025-07-03,2024-038,Tablet
