respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
dhf67f0630bt068sqoz6wh8z,0.787453,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,493,2025-06-20,2024-067,Tablet
9vzemew4rs5a6b1lwcokej5x,0.676745,30-49,HS or less,Hispanic,Male,Independent,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,494,2025-07-13,2024-067,Desktop
62vemxvn69u02e6x6zlglt52,1.299542,18-29,Some college/2-yr degree,Hispanic,Male,Republican,South,Somewhat accurate,Not very trustworthy,Not very important,I would never participate in a phone survey,Maybe,Very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,267,2025-06-29,2024-067,Desktop
6e9nfcfn5pltcfiq16brh5xe,1.293033,30-49,Some college/2-yr degree,White,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,123,2025-07-09,2024-067,Desktop
5kjg4ie11y1m7df3vs16h7y4,0.690632,30-49,Some college/2-yr degree,Black,Male,Republican,South,Not at all accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,342,2025-07-02,2024-067,Desktop
eylfrqdiax50ks576lq8dvy1,1.111183,18-29,HS or less,White,Female,Other or none,West,Somewhat accurate,Not at all trustworthy,Somewhat important,I would never participate in a phone survey,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,126,2025-06-18,2024-067,Mobile
557nuy6bchbnbc5629uap8fp,0.449629,50-64,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Not at all trustworthy,Not very important,I would never participate in a phone survey,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,512,2025-07-14,2024-067,Mobile
nei8u74yt2v6kk35xa495hg3,1.231518,50-64,4-yr/post-graduate degree,Black,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,385,2025-07-07,2024-067,Mobile
9fo0zfgmj6yuwan9gn24855g,0.97563,50-64,Some college/2-yr degree,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,Yes,FALSE,TRUE,FALSE,86,2025-07-05,2024-067,Tablet
sex311379rktwy7x6yglvofw,1.614556,18-29,HS or less,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Very important,Not likely,No,Not at all likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,165,2025-07-17,2024-067,Mobile
58af2f5f57srcg1se6rd42ab,0.977532,30-49,HS or less,Other,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,317,2025-07-04,2024-067,Mobile
