respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id
5aw8burzwnui623tc4ty88ud,0.738975,18-29,HS or less,White,Male,Democrat,South,Not very accurate,Not at all trustworthy,Not at all important,Not likely,No,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,451,2025-07-13,2024-048
yom4ryu94an3l4jwxojjji4p,1.063397,65+,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,333,2025-07-12,2024-048
5vzhqrqqoqt4orxfw5tsvk05,0.722798,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,461,2025-07-14,2024-048
s4p0q4hb40p97md1tgrqruni,0.654666,65+,HS or less,Hispanic,Male,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,TRUE,FALSE,120,2025-06-24,2024-048
jkw8ihha0ggth12cx9btafak,1.030751,50-64,Some college/2-yr degree,Black,Other,Democrat,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would not interest me,No,FALSE,FALSE,TRUE,373,2025-07-14,2024-048
cl6mq9it5lgpovhtqsxgdke6,0.986656,30-49,Some college/2-yr degree,Hispanic,Other,Democrat,South,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-13,2024-048
zdchix0r3fgxu83zp69ugvaw,0.945064,50-64,4-yr/post-graduate degree,White,Female,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,TRUE,333,2025-06-25,2024-048
0t056a5usy3xel4onecpdc4l,0.77016,50-64,Some college/2-yr degree,White,Male,Republican,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,277,2025-07-09,2024-048
2tuzdyoe4a49yrsj3nrfdv3c,0.963941,65+,HS or less,Black,Male,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,540,2025-07-15,2024-048
muwyugh8emnv5zj9vjgs0ess,1.041919,18-29,HS or less,White,Female,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,TRUE,FALSE,143,2025-07-07,2024-048
8e0sg8csarkz1e0d23x5k23s,1.24426,18-29,HS or less,White,Male,Republican,Northeast,Not very accurate,Not at all trustworthy,Very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,342,2025-07-07,2024-048
r75tytm47gzfg8y6ks1vsm15,1.303589,65+,HS or less,Black,Female,Republican,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,388,2025-07-12,2024-048
fu67kchpmwjcyi5umcahcavj,0.92639,30-49,Some college/2-yr degree,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,381,2025-07-14,2024-048
j2khsmrpf22znight34ouq2r,0.886687,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Very accurate,Very trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,370,2025-06-29,2024-048
o1yindycpaxjl7h0icn3vjfp,0.616855,30-49,HS or less,Black,Male,Republican,West,Not at all accurate,Not at all trustworthy,Somewhat important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,412,2025-07-13,2024-048
gi1ozr2hh5rqav2wkhub0pkn,0.72552,30-49,HS or less,White,Male,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,238,2025-07-15,2024-048
yfogidag6s4fvsevszpjcqii,0.852093,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,TRUE,258,2025-07-15,2024-048
na2o5wdkfnontbnf4tz4ewfe,1.020156,30-49,HS or less,Other,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,304,2025-07-02,2024-048
i5o2boi3r5ykgzmdpn01qqnt,0.647304,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-06-23,2024-048
v2yvnytgh94islrfu16u0t1v,1.177299,18-29,HS or less,White,Female,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,530,2025-07-15,2024-048
qfpoenghy6t3lyxbikoaz72g,0.929719,65+,Some college/2-yr degree,Hispanic,Female,Republican,West,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,242,2025-07-13,2024-048
xe6om7z01blr3ko3vjbkvsbf,0.64778,30-49,4-yr/post-graduate degree,White,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,TRUE,96,2025-06-27,2024-048
qc8yblo8rfi798qb5u8lkwls,0.633892,18-29,Some college/2-yr degree,White,Male,Independent,South,Not very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,375,2025-07-09,2024-048
fuw833snyfiqv6cotyx1iviv,0.939277,18-29,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-02,2024-048
ks5mzq3isaqy3h0g3nrct2m6,1.046339,30-49,HS or less,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,193,2025-07-06,2024-048
febyq5bwny1y19ilk0u59qs9,0.202358,50-64,HS or less,White,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,341,2025-07-12,2024-048
d0z4rvy8767q6p4aj1k3ysho,0.543374,30-49,4-yr/post-graduate degree,White,Male,Democrat,West,Not very accurate,Not very trustworthy,Not very important,Somewhat likely,Yes,Very likely,It would be one I would likely choose,Yes,TRUE,TRUE,FALSE,127,2025-06-24,2024-048
zslk5lcb0t47wb50jq8q7xa8,1.264632,50-64,HS or less,Other,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,Maybe,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-07-08,2024-048
pdfg397xppd5g8j69c81vb0r,1.093517,30-49,HS or less,White,Male,Democrat,Midwest,Very accurate,Not very trustworthy,Not very important,Very likely,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,463,2025-06-22,2024-048
4i8it5ak41opqvcpkcxv56iq,0.935418,30-49,HS or less,Hispanic,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Likely,It would not interest me,No,FALSE,FALSE,FALSE,329,2025-06-19,2024-048
buhg64z8732enayj32oyjr3b,0.728641,50-64,HS or less,Black,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,348,2025-07-09,2024-048
81fc6qyw93f78s23ogblu0s6,1.145688,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-07-04,2024-048
xe4c6fqf8f39r3djd1lm41ih,1.142095,18-29,4-yr/post-graduate degree,Other,Male,Democrat,South,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Maybe,Likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,260,2025-06-24,2024-048
c0jk1oks778zp12hdkxcf0oc,0.866463,18-29,Some college/2-yr degree,White,Female,Independent,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,330,2025-07-10,2024-048
d2se9hfvz9xnkuugbkxp9k50,1.511401,30-49,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Not at all trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,265,2025-07-02,2024-048
jai8ocmpy3dk2qb6janhr8x1,1.140843,50-64,HS or less,Black,Male,Independent,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-14,2024-048
qqn89ovwnhxuqeb1o60zliju,0.676404,30-49,Some college/2-yr degree,White,Male,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,322,2025-07-03,2024-048
xjsqq7he29xgw6zmvktvexst,1.179451,50-64,4-yr/post-graduate degree,Other,Male,Independent,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,367,2025-06-23,2024-048
jqprgak8zsonprlzg0sx7xta,1.218739,18-29,4-yr/post-graduate degree,Hispanic,Male,Democrat,West,Not at all accurate,Not very trustworthy,Very important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-07-08,2024-048
