respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
qkrzjubght8u40ki21j4q5oo,0.726012,18-29,Some college/2-yr degree,Hispanic,Female,Republican,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,339,2025-07-06,2024-057,Tablet
ry7ei9j94t03shaqutwldfy2,1.036657,65+,4-yr/post-graduate degree,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,223,2025-07-07,2024-057,Desktop
76h20j2bqctecxqczatyyxcv,0.947755,50-64,HS or less,White,Female,Democrat,West,Very accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,382,2025-07-03,2024-057,Tablet
r6tdzdkjkqayhccdh8epmmgq,1.600905,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,243,2025-07-17,2024-057,Desktop
938l018qpet2wj0srgvd2q7w,1.153216,18-29,Some college/2-yr degree,White,Female,Democrat,South,Not at all accurate,Very trustworthy,Somewhat important,Not likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-06,2024-057,Mobile
h6ykjm3pn7ws0hxbv2ir8rw4,0.590496,65+,Some college/2-yr degree,Other,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,354,2025-07-13,2024-057,Mobile
klsqomas3aux6v90hdqmxkxs,1.382689,18-29,Some college/2-yr degree,Other,Female,Independent,West,Not very accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,321,2025-06-25,2024-057,Tablet
8neawjrdxdaqupkw2szwhgtw,1.094771,65+,Some college/2-yr degree,Other,Female,Independent,South,Very accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,354,2025-06-29,2024-057,Mobile
bogvl8zlj7veyb0uhm121f96,0.913671,18-29,Some college/2-yr degree,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Not very important,Not likely,No,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,FALSE,84,2025-07-07,2024-057,Mobile
1v4k0enw7t0whjklwyx7au8i,0.637489,30-49,4-yr/post-graduate degree,Hispanic,Male,Democrat,South,Not very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,430,2025-06-30,2024-057,Tablet
tow6n3otdrom0d2h1b8xr9zi,1.454649,30-49,HS or less,Black,Male,Democrat,South,Not at all accurate,Not very trustworthy,Extremely important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,310,2025-06-29,2024-057,Mobile
36bu8ne20g4p4gceyui9voba,1.39444,30-49,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,263,2025-06-19,2024-057,Desktop
c91gpnr6m23zfjl6yvha6j9s,0.953122,18-29,Some college/2-yr degree,White,Male,Other or none,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,357,2025-07-12,2024-057,Tablet
s4hjt4st5cvwjyflhhaobtt0,0.892593,18-29,HS or less,Black,Female,Democrat,Midwest,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,211,2025-06-26,2024-057,Tablet
mxlnx3829tmqpnf1btbgv8xh,0.40162,50-64,4-yr/post-graduate degree,Other,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Not at all important,Very likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,356,2025-06-17,2024-057,Tablet
ph96eamqlpivbejiuyrfqdao,0.642089,65+,Some college/2-yr degree,White,Female,Independent,Northeast,Not very accurate,Not very trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,483,2025-07-13,2024-057,Desktop
rnlplumf1jjohxu2luslgltq,1.468243,30-49,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Not at all trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,165,2025-07-02,2024-057,Tablet
0hfphd59y4zufdlg861ys8sl,1.650179,30-49,Some college/2-yr degree,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Not very important,Not likely,No,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,398,2025-06-20,2024-057,Desktop
34pu7jw94pbzp6o4646io7mh,0.444197,50-64,Some college/2-yr degree,Hispanic,Female,Independent,South,Somewhat accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,388,2025-07-15,2024-057,Mobile
e1kruqviuna5ydjapvb6h2i0,0.419822,50-64,Some college/2-yr degree,White,Female,Republican,South,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,442,2025-06-30,2024-057,Tablet
aao3vhaz7rvky4v53m2bf3eh,0.683884,18-29,Some college/2-yr degree,Hispanic,Male,Republican,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,TRUE,TRUE,191,2025-07-09,2024-057,Tablet
px3202u7zi99fw7vsgg9vb6x,1.234143,30-49,4-yr/post-graduate degree,Other,Male,Republican,South,Very accurate,Not very trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,394,2025-07-15,2024-057,Mobile
m46nlbmudldh780otgdichde,1.026644,18-29,HS or less,Hispanic,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,385,2025-07-12,2024-057,Desktop
ysqp6byc8nllj0mgjxn5m8re,1.27609,50-64,HS or less,White,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,307,2025-07-02,2024-057,Desktop
i4c17w0srnhn7tjuhy4vd4xv,1.031509,65+,Some college/2-yr degree,Black,Male,Independent,Midwest,Somewhat accurate,Not very trustworthy,Not at all important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,457,2025-06-19,2024-057,Desktop
8ia7e5myhe22x9l187q0ax7x,1.220859,50-64,Some college/2-yr degree,White,Female,Republican,Midwest,Very accurate,Somewhat trustworthy,Very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,339,2025-07-05,2024-057,Mobile
