respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
obq8vfqjlnlnyjlhm6v62n81,0.948676,50-64,4-yr/post-graduate degree,White,Female,Other or none,South,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,296,2025-06-28,2024-039,Desktop
oh38tv1w0983dn7de5ffoihy,0.272739,50-64,Some college/2-yr degree,White,Female,Independent,Northeast,Very accurate,Not very trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,No,FALSE,FALSE,FALSE,391,2025-07-01,2024-039,Desktop
dwiwt1izmrxbyy1mdykqahf0,1.241902,30-49,Some college/2-yr degree,White,Male,Republican,West,Somewhat accurate,Not very trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,246,2025-07-10,2024-039,Tablet
1qxips0alccdpr4wrt4cibrp,0.813498,50-64,Some college/2-yr degree,Black,Female,Republican,South,Not very accurate,Not at all trustworthy,Not very important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,487,2025-06-25,2024-039,Mobile
m71ngznswp0rpmohiudbdr9f,1.035393,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would not interest me,No,FALSE,FALSE,FALSE,269,2025-07-10,2024-039,Tablet
dt9qr677o02pz50u98owo8ue,1.26612,65+,HS or less,White,Female,Independent,West,Not very accurate,Very trustworthy,Not very important,Very likely,Yes,Very likely,It would not interest me,Yes,FALSE,FALSE,TRUE,309,2025-07-04,2024-039,Tablet
f7houpl35qxbfw6rf88g8bw5,0.753648,50-64,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Not likely,Maybe,Very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,328,2025-06-18,2024-039,Tablet
mtzfvbhtgjzdw9v1dc32f6j8,0.939831,30-49,HS or less,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,321,2025-07-01,2024-039,Desktop
ykzevc0zm7454ytun31661nn,1.01178,65+,HS or less,White,Male,Other or none,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,349,2025-06-29,2024-039,Tablet
3wy5e345h4zok75dxub0q3oz,1.325628,18-29,Some college/2-yr degree,Other,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Not very important,Very likely,Maybe,Likely,It would be one I would likely choose,Yes,TRUE,FALSE,FALSE,357,2025-07-10,2024-039,Mobile
0z4rfgdu6lk4lq5i8k4cc0w2,1.518897,30-49,4-yr/post-graduate degree,White,Male,Democrat,Midwest,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,363,2025-07-17,2024-039,Mobile
utb2sia9xu8jiy4hgmt1pnw2,0.38232,18-29,HS or less,White,Female,Democrat,South,Not at all accurate,Somewhat trustworthy,Not at all important,Not likely,Yes,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,403,2025-06-25,2024-039,Mobile
uxpyzz5gd9sm6sbc9lj0h11m,1.231054,65+,4-yr/post-graduate degree,Other,Female,Republican,Midwest,Not very accurate,Somewhat trustworthy,Very important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,362,2025-07-12,2024-039,Mobile
dn3m72g77peny2squ3bydkk6,0.864433,30-49,Some college/2-yr degree,Hispanic,Female,Democrat,South,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,386,2025-06-24,2024-039,Tablet
