respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speeder,straight_line,duration_seconds,completion_date,project_id,device_type
uvemq7clakancak3yjw0sc02,0.667642,30-49,HS or less,White,Female,Republican,West,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,426,2025-07-04,2024-079,Desktop
spbzcpg5p6nmeuxuoq5crucm,1.056712,18-29,Some college/2-yr degree,White,Other,Democrat,South,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,399,2025-07-03,2024-079,Mobile
pr9x0e1gt0o0x77k2w546pxb,1.03131,30-49,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Not very important,I would never participate in a phone survey,No,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,TRUE,FALSE,69,2025-06-20,2024-079,Desktop
ssin6nq8ld29pwnzq61lesap,1.07075,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not at all accurate,Somewhat trustworthy,Not at all important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,438,2025-06-22,2024-079,Tablet
q2aynk16kmpr50ach3qx7w66,1.224992,30-49,HS or less,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,419,2025-06-20,2024-079,Desktop
fmwmpoicj7iuhggv07he5ks2,1.574464,50-64,4-yr/post-graduate degree,Black,Male,Democrat,South,Not very accurate,Very trustworthy,Not at all important,I would never participate in a phone survey,Yes,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,329,2025-06-24,2024-079,Desktop
obmnohug3vo86nf3l2ziylq7,1.19099,65+,Some college/2-yr degree,Hispanic,Female,Independent,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,257,2025-06-18,2024-079,Desktop
0vmse3efrln6aox2c4jsz4t2,1.407814,65+,HS or less,White,Male,Independent,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Not likely,No,Not very likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,381,2025-07-06,2024-079,Mobile
wmuzsrj7s12uh0bib7lu8wto,1.326023,30-49,4-yr/post-graduate degree,White,Male,Republican,West,Very accurate,Somewhat trustworthy,Not very important,Somewhat likely,No,Likely,It would not interest me,Yes,FALSE,FALSE,FALSE,355,2025-07-10,2024-079,Desktop
obpg24fs3ffc1d6ecqo31iuk,1.388617,18-29,4-yr/post-graduate degree,White,Female,Republican,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,509,2025-06-28,2024-079,Tablet
ymnospbzjmk4155xsim97nao,1.396051,30-49,Some college/2-yr degree,Other,Female,Independent,Midwest,Very accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,325,2025-07-17,2024-079,Tablet
s9w61a9uxurrwgsf3re8edfu,1.254659,50-64,4-yr/post-graduate degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,318,2025-07-10,2024-079,Desktop
sbg34apqmxjtkbriwoxx9lvs,1.188858,50-64,4-yr/post-graduate degree,White,Male,Democrat,Northeast,Not very accurate,Not very trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,360,2025-06-30,2024-079,Desktop
jalqgt7246mhliv06nli0ow0,1.029823,30-49,HS or less,White,Male,Democrat,South,Not very accurate,Not very trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-06-26,2024-079,Desktop
pm12ex9ys1oriw77hssjulf8,1.666095,50-64,HS or less,Hispanic,Male,Independent,South,Very accurate,Somewhat trustworthy,Extremely important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-07-07,2024-079,Tablet
tv0tlkdtvor5so0gq8lmwndj,0.963238,30-49,HS or less,White,Female,Independent,Midwest,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would not interest me,No,FALSE,FALSE,FALSE,268,2025-07-03,2024-079,Tablet
7u77vibdmyplfy79t81j4ezd,1.141304,18-29,HS or less,White,Female,Republican,Northeast,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,339,2025-07-02,2024-079,Mobile
ckpl7pbppuhscppxd160liyf,1.073064,65+,HS or less,White,Male,Other or none,Northeast,Not very accurate,Not very trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,454,2025-06-23,2024-079,Mobile
g927ix0llbrvd0ze1ik51geb,1.208194,18-29,Some college/2-yr degree,White,Male,Republican,South,Not very accurate,Not at all trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,289,2025-07-14,2024-079,Mobile
qd8dv0zxa9o0is5vuplbewg9,0.815659,30-49,Some college/2-yr degree,Other,Female,Independent,West,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,Yes,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,436,2025-06-22,2024-079,Tablet
2v1z092ij5nunyshiz3cnrso,0.76103,50-64,HS or less,Hispanic,Female,Republican,West,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,434,2025-07-13,2024-079,Mobile
vomi8kh5vic56htyja629mwe,1.197167,50-64,4-yr/post-graduate degree,White,Male,Republican,Midwest,Not at all accurate,Not very trustworthy,Not at all important,Not likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,305,2025-07-15,2024-079,Desktop
wq3od5vtou1kfy4cm7xm5a0w,0.804146,30-49,4-yr/post-graduate degree,White,Male,Independent,South,Somewhat accurate,Not very trustworthy,Somewhat important,Very likely,Maybe,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,TRUE,445,2025-07-14,2024-079,Mobile
cx7290khf9whgfbix81afzdf,0.590996,18-29,HS or less,White,Male,Republican,South,Not very accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,337,2025-06-25,2024-079,Mobile
hc9k8xdfi3pcohlpmtdhmv35,0.403219,30-49,4-yr/post-graduate degree,White,Female,Independent,South,Not very accurate,Very trustworthy,Somewhat important,Very likely,No,Not at all likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,351,2025-06-26,2024-079,Tablet
xhrfthm9ldd7xs150g8e861d,1.64743,50-64,Some college/2-yr degree,Black,Male,Republican,South,Not very accurate,Very trustworthy,Not very important,Somewhat likely,No,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,355,2025-06-21,2024-079,Desktop
nmyfsqp98mi31liollqrvv2e,1.218153,50-64,Some college/2-yr degree,White,Male,Republican,South,Very accurate,Somewhat trustworthy,Extremely important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,407,2025-06-24,2024-079,Mobile
eum16930cse65c5e0uabkt1b,0.841141,65+,4-yr/post-graduate degree,Black,Female,Democrat,West,Somewhat accurate,Not very trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,492,2025-06-18,2024-079,Mobile
jt0l0mjzjujxokahlbl1wo3z,0.754875,18-29,Some college/2-yr degree,Hispanic,Male,Democrat,South,Very accurate,Not very trustworthy,Not very important,Very likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,489,2025-07-07,2024-079,Tablet
llqpuy1k171h94hoxlkzdgjb,0.904952,50-64,Some college/2-yr degree,White,Male,Independent,Midwest,Somewhat accurate,Very trustworthy,Extremely important,Somewhat likely,Yes,Not very likely,It would not interest me,Yes,FALSE,FALSE,FALSE,287,2025-07-07,2024-079,Tablet
jydjzpcc2eczozd70tn4t88l,0.969827,30-49,4-yr/post-graduate degree,Other,Male,Republican,West,Not very accurate,Not very trustworthy,Very important,I would never participate in a phone survey,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,TRUE,380,2025-06-29,2024-079,Desktop
5qv4e0b5p8jy0ty2u0uawi15,1.059015,50-64,Some college/2-yr degree,White,Female,Democrat,West,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Maybe,Very likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,FALSE,373,2025-07-02,2024-079,Tablet
tnowgekuqyct6vlp7wk8x726,0.846349,65+,HS or less,White,Female,Republican,Northeast,Not at all accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,TRUE,491,2025-07-03,2024-079,Tablet
csjrzkkjwm1mzewl3wrfbvk8,0.967757,30-49,HS or less,Black,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Very important,Somewhat likely,Yes,Very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,357,2025-07-02,2024-079,Tablet
5p4w8wmhc2zqv5gna16z1xq3,0.811473,65+,HS or less,White,Male,Independent,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,160,2025-07-02,2024-079,Tablet
zm0xsrc035ujglkrngsoxtxq,1.064471,30-49,HS or less,Hispanic,Female,Republican,South,Not at all accurate,Somewhat trustworthy,Extremely important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,354,2025-07-10,2024-079,Mobile
qx681qsy02doqopqysoxxapz,1.215184,65+,4-yr/post-graduate degree,White,Male,Independent,Midwest,Not at all accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,TRUE,FALSE,TRUE,325,2025-06-25,2024-079,Desktop
h4ehuh9sh2evyuedb1a20tcg,1.365361,30-49,4-yr/post-graduate degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,337,2025-06-17,2024-079,Desktop
oa94ntb5wj8m6o12yx0788g0,1.354548,50-64,HS or less,Hispanic,Male,Republican,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would become my preferred incentive offer,No,FALSE,FALSE,FALSE,492,2025-07-17,2024-079,Mobile
8wte3mpfdy5psaxgc4e3tmk2,0.74669,65+,HS or less,White,Female,Republican,Midwest,Somewhat accurate,Very trustworthy,Very important,Not likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,485,2025-07-05,2024-079,Desktop
84fa8bqczoxje1w8eamq5l4c,0.566578,18-29,Some college/2-yr degree,White,Female,Republican,Northeast,Not very accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,No,Likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,437,2025-06-28,2024-079,Tablet
7rp4xxk0phycota5cn0xa76d,0.928501,50-64,HS or less,White,Male,Democrat,West,Somewhat accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,444,2025-06-24,2024-079,Tablet
4vzwdqorr2j2k8tumo1gg8v0,0.986995,30-49,HS or less,White,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Not at all important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,376,2025-07-06,2024-079,Mobile
ftezkv9f4q7tmbej4bdpwhbx,0.81112,50-64,4-yr/post-graduate degree,Other,Male,Independent,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-06-27,2024-079,Desktop
vy5k3b2tzbmynoko0kgkigg1,1.392399,18-29,HS or less,White,Male,Republican,South,Somewhat accurate,Not at all trustworthy,Not very important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,268,2025-07-17,2024-079,Tablet
0j0biishuaoe33u3s2zgq6l9,0.618889,30-49,HS or less,White,Female,Democrat,Northeast,Not very accurate,Somewhat trustworthy,Somewhat important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,TRUE,FALSE,TRUE,431,2025-07-08,2024-079,Mobile
crht93u4md49e1n2eljfmvvk,0.705929,50-64,Some college/2-yr degree,Black,Male,Democrat,South,Not very accurate,Not at all trustworthy,Somewhat important,Not likely,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,397,2025-07-05,2024-079,Desktop
vhbugmeq4s5w4d7dor8wptip,1.362802,50-64,4-yr/post-graduate degree,Black,Male,Other or none,South,Not at all accurate,Somewhat trustworthy,Somewhat important,Very likely,Maybe,Very likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,363,2025-07-17,2024-079,Mobile
fsycvuqpiddg7lbljz47naxi,0.71888,50-64,HS or less,White,Male,Republican,South,Somewhat accurate,Not very trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,270,2025-07-10,2024-079,Mobile
hh5hwmr6kgme7iv7dg5fxwl5,0.545091,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Not at all likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-06-24,2024-079,Tablet
cis6waxj7f7lqtesmz0ef8vf,0.465343,50-64,4-yr/post-graduate degree,Black,Male,Independent,Northeast,Not very accurate,Not very trustworthy,Not very important,Not likely,Maybe,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,294,2025-06-21,2024-079,Desktop
6n200j5xphxaxgevgrwmtxd1,0.771299,18-29,Some college/2-yr degree,White,Female,Independent,Northeast,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,464,2025-06-23,2024-079,Desktop
wzv18sjdsbcmuksb8qd8yv0q,0.69463,65+,4-yr/post-graduate degree,White,Male,Independent,Northeast,Very accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-07-03,2024-079,Desktop
5blfkn3ty2gb4d15wdmz8m6n,1.140035,30-49,Some college/2-yr degree,White,Male,Democrat,West,Very accurate,Somewhat trustworthy,Not very important,Not likely,Yes,Not very likely,It would be one I would likely choose,It depends on who is asking,TRUE,TRUE,TRUE,129,2025-07-13,2024-079,Mobile
0hqbmwjdaqrbojr0b5oejv6i,0.984642,30-49,Some college/2-yr degree,White,Male,Democrat,South,Somewhat accurate,Not very trustworthy,Somewhat important,Not likely,No,Not very likely,It would not interest me,It depends on who is asking,FALSE,TRUE,FALSE,92,2025-07-13,2024-079,Desktop
4zfr16n3ejbr11ntwtqkyi2i,1.412874,50-64,Some college/2-yr degree,White,Female,Democrat,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,432,2025-07-05,2024-079,Desktop
82lv67it50u2m793gxdnkmsi,1.0497,65+,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Extremely important,Not likely,Yes,Likely,It would become my preferred incentive offer,Yes,FALSE,FALSE,FALSE,420,2025-07-13,2024-079,Desktop
9ji5be18s0hyj4xhyhw351jx,1.035304,30-49,4-yr/post-graduate degree,Hispanic,Female,Democrat,West,Somewhat accurate,Somewhat trustworthy,Not very important,Very likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,331,2025-07-07,2024-079,Tablet
44rjd8dez4etqgzqpo23poj0,0.592704,18-29,HS or less,White,Female,Democrat,Midwest,Somewhat accurate,Not very trustworthy,Very important,Not likely,Maybe,Very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,289,2025-06-30,2024-079,Mobile
