respondent_id,weight,age_group4,education,raceeth,gender,pid_base,region,q28,q29,q30,q31,q32,q33,q34,q35,attention_fail,speed_flag,straight_line,duration_seconds,completion_date,project_id
w5hd4c4nlzjpb3za0bidtcv6,0.955964,30-49,HS or less,Hispanic,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,449,2025-06-22,2024-045
1vl5z3scdz3hwj3d9bxigg0o,0.747527,30-49,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Not very accurate,Somewhat trustworthy,Not very important,Somewhat likely,Yes,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,344,2025-06-25,2024-045
k7er1282ilhtxt0ogpastqtk,0.712311,65+,Some college/2-yr degree,Other,Female,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,260,2025-06-21,2024-045
m2ve6kiexunaaymz5258oqi2,1.279233,30-49,Some college/2-yr degree,White,Female,Democrat,Midwest,Very accurate,Somewhat trustworthy,Somewhat important,Somewhat likely,Maybe,Not at all likely,It would be one I would likely choose,Yes,FALSE,FALSE,FALSE,301,2025-06-20,2024-045
ctv851rqm2onxbmd2pk0s74y,1.011479,18-29,Some college/2-yr degree,Other,Male,Republican,South,Somewhat accurate,Somewhat trustworthy,Somewhat important,Not likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,TRUE,FALSE,99,2025-07-16,2024-045
19hklk6h1egzjk00q07tibib,0.583005,50-64,Some college/2-yr degree,Other,Female,Independent,South,Somewhat accurate,Somewhat trustworthy,Not at all important,Somewhat likely,No,Likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,259,2025-07-15,2024-045
jf2ev8n7xjm1u8cxxk6zsf0h,0.944038,30-49,Some college/2-yr degree,White,Female,Republican,Northeast,Not at all accurate,Very trustworthy,Somewhat important,Very likely,Yes,Likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,325,2025-06-25,2024-045
kduz4ev6ez1l50vna5gfm089,1.126308,50-64,HS or less,Black,Male,Democrat,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Very likely,Yes,Not very likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,347,2025-07-05,2024-045
tiqb4mehqa6whavxwer3tbg7,1.30564,18-29,4-yr/post-graduate degree,Black,Female,Republican,South,Somewhat accurate,Somewhat trustworthy,Very important,I would never participate in a phone survey,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,TRUE,FALSE,FALSE,273,2025-07-16,2024-045
tpywuc14wy566dh45oeqk9qv,0.93532,65+,4-yr/post-graduate degree,Hispanic,Female,Republican,Northeast,Somewhat accurate,Somewhat trustworthy,Very important,Somewhat likely,Maybe,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,298,2025-07-05,2024-045
q1xyv32oq5vksi8wrm1xfrlu,1.446083,18-29,Some college/2-yr degree,White,Male,Republican,Midwest,Somewhat accurate,Not at all trustworthy,Somewhat important,Somewhat likely,Yes,Not at all likely,It would be one I would likely choose,No,FALSE,FALSE,FALSE,347,2025-07-08,2024-045
4fcldew5ajm4msix75uw1u74,0.919442,30-49,HS or less,White,Male,Republican,Northeast,Very accurate,Somewhat trustworthy,Very important,Very likely,Maybe,Not very likely,It would not interest me,It depends on who is asking,FALSE,FALSE,FALSE,369,2025-07-02,2024-045
0eji0vpboeh943m4tvyv8shp,0.979891,65+,Some college/2-yr degree,Hispanic,Male,Independent,Midwest,Somewhat accurate,Somewhat trustworthy,Not very important,Somewhat likely,Maybe,Not very likely,It would become my preferred incentive offer,It depends on who is asking,FALSE,FALSE,FALSE,358,2025-07-08,2024-045
405il1pd2xrio0bctrx4y0b9,1.269152,65+,4-yr/post-graduate degree,Black,Male,Democrat,West,Very accurate,Somewhat trustworthy,Somewhat important,I would never participate in a phone survey,No,Not very likely,It would be one I would likely choose,It depends on who is asking,FALSE,FALSE,FALSE,355,2025-07-16,2024-045
